,Codigo Piloto,Aerolínea,Origen,Destino,Minutos de retraso,OnTime,Piloto
524,43576,8,HAJ,MIA,20,,Joe Hulson
525,43576,7,FLL,SAP,10,,Joe Hulson
526,43576,5,SAP,FLL,10,,Joe Hulson
527,43576,2,SAP,SAP,20,,Joe Hulson
528,43576,5,MIA,TEG,-60,,Joe Hulson
529,43576,1,HAJ,TEG,70,,Joe Hulson
530,43576,4,TEG,HHN,-50,,Joe Hulson
531,43576,6,HHN,SAP,0,,Joe Hulson
532,43576,6,HHN,HAJ,0,,Joe Hulson
533,43576,1,HAJ,SAP,0,,Joe Hulson
534,43576,8,TEG,HAJ,-20,,Joe Hulson
535,43576,3,SAP,HAJ,20,,Joe Hulson
536,43576,5,SAP,TEG,-40,,Joe Hulson
537,43576,9,HHN,HHN,0,,Joe Hulson
538,43576,3,MIA,SAP,20,,Joe Hulson
539,43576,1,SAP,MIA,30,,Joe Hulson
540,43576,3,TEG,SAP,50,,Joe Hulson
541,43576,6,HHN,SAP,40,,Joe Hulson
542,43576,9,MIA,MIA,0,,Joe Hulson
543,43576,1,SAP,SAP,0,,Joe Hulson
544,43576,3,MIA,MIA,-30,,Joe Hulson
545,43576,10,SAP,SAP,20,,Joe Hulson
546,43576,4,HHN,MIA,20,,Joe Hulson
547,43576,10,HAJ,TEG,20,,Joe Hulson
548,43576,8,TEG,TEG,50,,Joe Hulson
549,43576,5,FLL,HHN,-30,,Joe Hulson
550,43576,7,MIA,SAP,0,,Joe Hulson
551,43576,3,SAP,SAP,-30,,Joe Hulson
552,43576,3,HAJ,SAP,-70,,Joe Hulson
553,43576,1,FLL,HHN,50,,Joe Hulson
554,43576,7,SAP,SAP,-70,,Joe Hulson
555,43576,9,SAP,SAP,-20,,Joe Hulson
556,43576,9,MIA,SAP,-60,,Joe Hulson
557,43576,7,SAP,MIA,0,,Joe Hulson
558,43576,2,MIA,SAP,40,,Joe Hulson
559,43576,4,FLL,SAP,0,,Joe Hulson
560,43576,2,HAJ,HHN,-40,,Joe Hulson
561,43576,5,FLL,SAP,30,,Joe Hulson
562,43576,3,SAP,SAP,0,,Joe Hulson
563,43576,1,SAP,TEG,10,,Joe Hulson
564,43576,6,MIA,FLL,-30,,Joe Hulson
565,43576,5,HAJ,MIA,20,,Joe Hulson
566,43576,6,TEG,TEG,70,,Joe Hulson
567,43576,7,TEG,MIA,-30,,Joe Hulson
568,43576,8,SAP,FLL,-10,,Joe Hulson
569,43576,10,HHN,HAJ,10,,Joe Hulson
570,43576,6,MIA,HAJ,-70,,Joe Hulson
571,43576,1,SAP,SAP,10,,Joe Hulson
572,43576,9,MIA,HAJ,60,,Joe Hulson
573,43576,2,SAP,SAP,40,,Joe Hulson
574,43576,5,HHN,SAP,70,,Joe Hulson
575,43576,1,HAJ,SAP,0,,Joe Hulson
576,43576,2,TEG,FLL,40,,Joe Hulson
577,43576,10,FLL,HAJ,10,,Joe Hulson
578,43576,5,HAJ,SAP,40,,Joe Hulson
579,43576,6,SAP,SAP,20,,Joe Hulson
580,43576,1,SAP,MIA,-90,,Joe Hulson
581,43576,2,SAP,TEG,-20,,Joe Hulson
582,43576,8,MIA,MIA,30,,Joe Hulson
583,43576,3,SAP,FLL,-10,,Joe Hulson
584,43576,7,SAP,HAJ,50,,Joe Hulson
585,43576,6,SAP,SAP,-70,,Joe Hulson
586,43576,5,SAP,SAP,10,,Joe Hulson
587,43576,9,MIA,MIA,30,,Joe Hulson
588,43576,1,FLL,HAJ,-30,,Joe Hulson
589,43576,8,HAJ,FLL,0,,Joe Hulson
590,43576,6,SAP,SAP,80,,Joe Hulson
591,43576,1,SAP,HAJ,30,,Joe Hulson
592,43576,1,FLL,SAP,-10,,Joe Hulson
593,43576,8,HAJ,MIA,50,,Joe Hulson
594,43576,9,TEG,SAP,0,,Joe Hulson
595,43576,4,SAP,FLL,70,,Joe Hulson
596,43576,10,MIA,SAP,20,,Joe Hulson
597,43576,3,SAP,MIA,0,,Joe Hulson
598,43576,4,FLL,HAJ,10,,Joe Hulson
599,43576,4,TEG,MIA,90,,Joe Hulson
600,43576,9,TEG,FLL,70,,Joe Hulson
601,43576,6,TEG,HHN,-20,,Joe Hulson
602,43576,3,HAJ,HAJ,20,,Joe Hulson
603,43576,2,TEG,SAP,0,,Joe Hulson
604,43576,8,SAP,HHN,10,,Joe Hulson
605,43576,6,SAP,SAP,10,,Joe Hulson
606,43576,2,MIA,SAP,40,,Joe Hulson
607,43576,7,MIA,SAP,10,,Joe Hulson
608,43576,10,TEG,MIA,20,,Joe Hulson
609,43576,3,FLL,SAP,50,,Joe Hulson
610,43576,10,FLL,TEG,20,,Joe Hulson
611,43576,10,HAJ,HHN,40,,Joe Hulson
612,43576,7,TEG,HAJ,20,,Joe Hulson
613,43576,9,SAP,SAP,0,,Joe Hulson
614,43576,1,SAP,SAP,-30,,Joe Hulson
615,43576,8,HAJ,FLL,40,,Joe Hulson
616,43576,7,FLL,HAJ,80,,Joe Hulson
617,43576,9,SAP,SAP,80,,Joe Hulson
618,43576,4,SAP,MIA,-50,,Joe Hulson
619,43576,4,FLL,FLL,-40,,Joe Hulson
620,43576,6,FLL,HHN,-50,,Joe Hulson
621,43576,6,SAP,HAJ,-10,,Joe Hulson
622,43576,3,HAJ,SAP,-60,,Joe Hulson
623,43576,8,SAP,HHN,20,,Joe Hulson
624,43576,7,SAP,SAP,40,,Joe Hulson
625,43576,5,SAP,MIA,40,,Joe Hulson
626,43576,7,FLL,HAJ,0,,Joe Hulson
627,43576,10,HAJ,FLL,10,,Joe Hulson
628,43576,8,TEG,SAP,-10,,Joe Hulson
629,43576,5,SAP,FLL,20,,Joe Hulson
630,43576,1,MIA,HAJ,-30,,Joe Hulson
631,43576,5,SAP,MIA,-30,,Joe Hulson
632,43576,6,TEG,FLL,-20,,Joe Hulson
633,43576,1,FLL,HAJ,0,,Joe Hulson
634,43576,10,HAJ,FLL,40,,Joe Hulson
635,43576,6,HAJ,TEG,60,,Joe Hulson
636,43576,9,TEG,HHN,20,,Joe Hulson
637,43576,2,FLL,SAP,-20,,Joe Hulson
638,43576,5,HAJ,HAJ,0,,Joe Hulson
639,43576,1,SAP,TEG,10,,Joe Hulson
640,43576,1,SAP,HHN,30,,Joe Hulson
641,43576,5,MIA,SAP,30,,Joe Hulson
642,43576,2,HAJ,SAP,-10,,Joe Hulson
643,43576,1,FLL,SAP,10,,Joe Hulson
644,43576,9,SAP,HHN,80,,Joe Hulson
645,43576,7,SAP,SAP,80,,Joe Hulson
646,43576,9,MIA,SAP,-20,,Joe Hulson
647,43576,5,TEG,SAP,-20,,Joe Hulson
648,43576,10,TEG,FLL,50,,Joe Hulson
649,43576,6,HHN,HAJ,0,,Joe Hulson
650,43576,2,SAP,SAP,30,,Joe Hulson
651,43576,3,SAP,FLL,-30,,Joe Hulson
652,43576,4,MIA,HAJ,0,,Joe Hulson
653,43576,5,TEG,FLL,-70,,Joe Hulson
654,43576,3,TEG,SAP,-30,,Joe Hulson
655,43576,7,SAP,FLL,10,,Joe Hulson
656,43576,4,HHN,HAJ,-60,,Joe Hulson
657,43576,1,HHN,HHN,-40,,Joe Hulson
658,43576,4,HAJ,SAP,0,,Joe Hulson
659,43576,10,SAP,SAP,10,,Joe Hulson
660,43576,9,SAP,SAP,0,,Joe Hulson
661,43576,6,MIA,MIA,-30,,Joe Hulson
662,43576,5,TEG,SAP,-40,,Joe Hulson
663,43576,6,FLL,HAJ,30,,Joe Hulson
664,43576,6,SAP,SAP,-20,,Joe Hulson
665,43576,1,FLL,FLL,0,,Joe Hulson
666,43576,2,SAP,SAP,0,,Joe Hulson
667,43576,5,SAP,SAP,40,,Joe Hulson
668,43576,8,MIA,MIA,-10,,Joe Hulson
669,43576,7,TEG,TEG,20,,Joe Hulson
670,43576,10,TEG,SAP,-20,,Joe Hulson
671,43576,7,FLL,MIA,0,,Joe Hulson
672,43576,9,SAP,SAP,-10,,Joe Hulson
673,43576,6,SAP,FLL,-50,,Joe Hulson
674,43576,9,SAP,SAP,0,,Joe Hulson
675,43576,4,MIA,MIA,-20,,Joe Hulson
676,43576,8,HAJ,HAJ,-50,,Joe Hulson
677,43576,6,TEG,MIA,-50,,Joe Hulson
678,43576,9,HHN,FLL,-70,,Joe Hulson
679,43576,7,MIA,HHN,60,,Joe Hulson
680,43576,1,SAP,HAJ,10,,Joe Hulson
681,43576,7,MIA,SAP,-30,,Joe Hulson
682,43576,2,FLL,FLL,-40,,Joe Hulson
683,43576,5,HAJ,HAJ,70,,Joe Hulson
684,43576,3,FLL,TEG,20,,Joe Hulson
685,43576,4,TEG,SAP,-70,,Joe Hulson
686,43576,2,HHN,HHN,0,,Joe Hulson
687,43576,5,SAP,HAJ,10,,Joe Hulson
688,43576,1,FLL,SAP,30,,Joe Hulson
689,43576,1,MIA,SAP,90,,Joe Hulson
690,43576,5,SAP,HHN,-50,,Joe Hulson
691,43576,10,SAP,SAP,-30,,Joe Hulson
692,43576,10,FLL,SAP,-40,,Joe Hulson
693,43576,10,HAJ,MIA,20,,Joe Hulson
694,43576,7,FLL,FLL,20,,Joe Hulson
695,43576,3,SAP,MIA,50,,Joe Hulson
696,43576,6,SAP,TEG,-50,,Joe Hulson
697,43576,4,MIA,SAP,0,,Joe Hulson
698,43576,6,HAJ,FLL,20,,Joe Hulson
699,43576,5,TEG,HAJ,-20,,Joe Hulson
700,43576,3,HHN,TEG,-50,,Joe Hulson
701,43576,8,MIA,SAP,10,,Joe Hulson
702,43576,6,SAP,HAJ,10,,Joe Hulson
703,43576,4,MIA,FLL,-10,,Joe Hulson
704,43576,8,HAJ,SAP,-50,,Joe Hulson
705,43576,8,TEG,SAP,50,,Joe Hulson
706,43576,10,SAP,MIA,-50,,Joe Hulson
707,43576,2,SAP,SAP,-30,,Joe Hulson
708,43576,8,HHN,SAP,10,,Joe Hulson
709,43576,7,HAJ,HHN,30,,Joe Hulson
710,43576,3,SAP,HAJ,-20,,Joe Hulson
711,43576,5,SAP,TEG,-10,,Joe Hulson
712,43576,4,MIA,HHN,-50,,Joe Hulson
713,43576,3,HAJ,SAP,-20,,Joe Hulson
714,43576,7,FLL,MIA,60,,Joe Hulson
715,43576,7,HHN,SAP,30,,Joe Hulson
716,43576,6,SAP,HHN,-30,,Joe Hulson
717,43576,3,SAP,MIA,10,,Joe Hulson
718,43576,7,MIA,TEG,40,,Joe Hulson
719,43576,1,FLL,FLL,0,,Joe Hulson
720,43576,7,HHN,HHN,-20,,Joe Hulson
721,43576,4,HAJ,SAP,0,,Joe Hulson
722,43576,4,SAP,SAP,-90,,Joe Hulson
723,43576,9,SAP,FLL,-30,,Joe Hulson
724,43576,9,SAP,HAJ,-10,,Joe Hulson
725,43576,7,MIA,FLL,50,,Joe Hulson
726,43576,7,SAP,SAP,-20,,Joe Hulson
727,43576,1,HHN,FLL,-40,,Joe Hulson
728,43576,6,HAJ,HAJ,-40,,Joe Hulson
729,43576,9,TEG,HAJ,-50,,Joe Hulson
730,43576,3,FLL,SAP,0,,Joe Hulson
731,43576,5,HAJ,MIA,-60,,Joe Hulson
732,43576,6,HAJ,MIA,-20,,Joe Hulson
733,43576,9,TEG,TEG,0,,Joe Hulson
734,43576,5,HHN,HHN,-90,,Joe Hulson
735,43576,6,HHN,HHN,0,,Joe Hulson
736,43576,3,HAJ,SAP,30,,Joe Hulson
737,43576,7,HHN,SAP,20,,Joe Hulson
738,43576,7,HAJ,SAP,-10,,Joe Hulson
739,43576,8,MIA,FLL,0,,Joe Hulson
740,43576,3,SAP,HAJ,-20,,Joe Hulson
741,43576,1,HAJ,TEG,-30,,Joe Hulson
742,43576,10,FLL,SAP,-30,,Joe Hulson
743,43576,8,SAP,FLL,0,,Joe Hulson
744,43576,3,SAP,HAJ,70,,Joe Hulson
745,43576,4,HHN,SAP,0,,Joe Hulson
746,43576,7,SAP,SAP,-60,,Joe Hulson
747,43576,9,SAP,SAP,-10,,Joe Hulson
748,43576,5,MIA,MIA,0,,Joe Hulson
749,43576,3,FLL,TEG,40,,Joe Hulson
750,43576,8,HHN,TEG,40,,Joe Hulson
751,43576,6,HAJ,HHN,0,,Joe Hulson
752,43576,7,SAP,SAP,40,,Joe Hulson
753,43576,3,HAJ,HHN,-10,,Joe Hulson
754,43576,1,SAP,HAJ,-50,,Joe Hulson
755,43576,7,SAP,TEG,20,,Joe Hulson
756,43576,7,SAP,FLL,0,,Joe Hulson
757,43576,2,MIA,HAJ,-40,,Joe Hulson
758,43576,8,SAP,SAP,0,,Joe Hulson
759,43576,9,SAP,FLL,-10,,Joe Hulson
760,43576,3,SAP,HAJ,-40,,Joe Hulson
761,43576,4,MIA,SAP,-50,,Joe Hulson
762,43576,8,SAP,HAJ,10,,Joe Hulson
763,43576,1,MIA,SAP,0,,Joe Hulson
764,43576,1,HAJ,SAP,70,,Joe Hulson
765,43576,3,FLL,MIA,10,,Joe Hulson
766,43576,8,SAP,TEG,-50,,Joe Hulson
767,43576,10,SAP,TEG,0,,Joe Hulson
768,43576,6,FLL,HHN,-20,,Joe Hulson
769,43576,9,MIA,TEG,40,,Joe Hulson
770,43576,5,SAP,FLL,20,,Joe Hulson
771,43576,3,HAJ,HHN,-40,,Joe Hulson
772,43576,10,TEG,SAP,-30,,Joe Hulson
773,43576,3,HHN,SAP,30,,Joe Hulson
774,43576,3,MIA,SAP,60,,Joe Hulson
775,43576,8,HAJ,TEG,30,,Joe Hulson
776,43576,5,TEG,FLL,0,,Joe Hulson
777,43576,1,SAP,HHN,-40,,Joe Hulson
778,43576,6,MIA,SAP,-20,,Joe Hulson
779,43576,2,SAP,SAP,0,,Joe Hulson
780,43576,3,FLL,SAP,20,,Joe Hulson
781,43576,9,SAP,HHN,-40,,Joe Hulson
782,43576,7,HHN,FLL,-10,,Joe Hulson
783,43576,10,FLL,SAP,-40,,Joe Hulson
784,43576,4,MIA,SAP,50,,Joe Hulson
785,43576,3,SAP,MIA,50,,Joe Hulson
786,43576,10,HAJ,HAJ,0,,Joe Hulson
787,43576,1,FLL,SAP,-30,,Joe Hulson
788,43576,7,SAP,MIA,60,,Joe Hulson
789,43576,10,SAP,HAJ,-10,,Joe Hulson
790,43576,10,MIA,FLL,0,,Joe Hulson
791,43576,4,TEG,SAP,-10,,Joe Hulson
792,43576,7,MIA,HHN,0,,Joe Hulson
793,43576,7,FLL,SAP,-30,,Joe Hulson
794,43576,4,HAJ,SAP,0,,Joe Hulson
795,43576,4,FLL,SAP,-20,,Joe Hulson
796,43576,4,SAP,MIA,20,,Joe Hulson
797,43576,2,HHN,TEG,-30,,Joe Hulson
798,43576,7,MIA,FLL,20,,Joe Hulson
799,43576,7,SAP,SAP,50,,Joe Hulson
800,43576,1,MIA,MIA,50,,Joe Hulson
801,43576,3,HAJ,HAJ,30,,Joe Hulson
802,43576,3,TEG,TEG,60,,Joe Hulson
803,43576,5,SAP,HHN,-60,,Joe Hulson
804,43576,2,SAP,MIA,50,,Joe Hulson
805,43576,8,MIA,SAP,-30,,Joe Hulson
806,43576,2,SAP,SAP,0,,Joe Hulson
807,43576,9,FLL,SAP,-50,,Joe Hulson
808,43576,10,SAP,SAP,20,,Joe Hulson
809,43576,4,HHN,SAP,-20,,Joe Hulson
810,43576,5,MIA,MIA,0,,Joe Hulson
811,43576,2,TEG,FLL,10,,Joe Hulson
812,43576,2,FLL,HAJ,40,,Joe Hulson
813,43576,2,HHN,TEG,-20,,Joe Hulson
814,43576,3,SAP,FLL,40,,Joe Hulson
815,43576,8,SAP,HAJ,0,,Joe Hulson
816,43576,5,SAP,HAJ,30,,Joe Hulson
817,43576,1,MIA,TEG,10,,Joe Hulson
818,43576,9,SAP,HHN,-40,,Joe Hulson
819,43576,8,MIA,MIA,-10,,Joe Hulson
820,43576,9,SAP,TEG,-10,,Joe Hulson
821,43576,10,SAP,HAJ,-10,,Joe Hulson
822,43576,5,HAJ,SAP,-70,,Joe Hulson
823,43576,7,TEG,SAP,70,,Joe Hulson
824,43576,7,SAP,MIA,50,,Joe Hulson
825,43576,8,MIA,FLL,50,,Joe Hulson
826,43576,3,HAJ,MIA,0,,Joe Hulson
827,43576,6,FLL,TEG,50,,Joe Hulson
828,43576,10,SAP,SAP,20,,Joe Hulson
829,43576,6,SAP,FLL,0,,Joe Hulson
830,43576,7,MIA,HAJ,-30,,Joe Hulson
831,43576,4,TEG,TEG,-30,,Joe Hulson
832,43576,4,TEG,SAP,60,,Joe Hulson
833,43576,7,HHN,HAJ,0,,Joe Hulson
834,43576,2,SAP,FLL,0,,Joe Hulson
835,43576,5,SAP,SAP,20,,Joe Hulson
836,43576,3,MIA,SAP,50,,Joe Hulson
837,43576,8,SAP,MIA,10,,Joe Hulson
838,43576,4,HAJ,HAJ,-10,,Joe Hulson
839,43576,6,TEG,SAP,-40,,Joe Hulson
840,43576,9,HHN,HHN,-10,,Joe Hulson
841,43576,7,HHN,SAP,30,,Joe Hulson
842,43576,4,HAJ,SAP,60,,Joe Hulson
843,43576,10,SAP,SAP,0,,Joe Hulson
844,43576,3,SAP,MIA,20,,Joe Hulson
845,43576,10,MIA,SAP,0,,Joe Hulson
846,43576,6,TEG,SAP,30,,Joe Hulson
847,43576,8,FLL,SAP,30,,Joe Hulson
848,43576,3,SAP,MIA,0,,Joe Hulson
849,43576,2,HHN,SAP,30,,Joe Hulson
850,43576,7,HAJ,MIA,-60,,Joe Hulson
851,43576,3,TEG,SAP,-10,,Joe Hulson
852,43576,1,FLL,MIA,0,,Joe Hulson
853,43576,1,MIA,TEG,60,,Joe Hulson
854,43576,1,SAP,MIA,30,,Joe Hulson
855,43576,8,SAP,FLL,-20,,Joe Hulson
856,43576,8,HHN,HAJ,-80,,Joe Hulson
857,43576,7,MIA,HAJ,0,,Joe Hulson
858,43576,8,TEG,SAP,-30,,Joe Hulson
859,43576,1,FLL,HAJ,0,,Joe Hulson
860,43576,3,HHN,SAP,0,,Joe Hulson
861,43576,2,SAP,SAP,20,,Joe Hulson
862,43576,5,SAP,SAP,-10,,Joe Hulson
863,43576,9,MIA,FLL,-30,,Joe Hulson
864,43576,4,FLL,HAJ,-30,,Joe Hulson
865,43576,9,HAJ,SAP,0,,Joe Hulson
866,43576,10,FLL,SAP,-30,,Joe Hulson
867,43576,10,SAP,MIA,-10,,Joe Hulson
868,43576,3,HHN,FLL,20,,Joe Hulson
869,43576,9,SAP,HAJ,20,,Joe Hulson
870,43576,10,HHN,FLL,20,,Joe Hulson
871,43576,7,HAJ,SAP,-30,,Joe Hulson
872,43576,9,SAP,SAP,10,,Joe Hulson
873,43576,9,SAP,HAJ,-80,,Joe Hulson
874,43576,2,FLL,HAJ,30,,Joe Hulson
875,43576,3,SAP,TEG,20,,Joe Hulson
876,43576,6,SAP,SAP,30,,Joe Hulson
877,43576,5,MIA,MIA,-10,,Joe Hulson
878,43576,1,TEG,SAP,-20,,Joe Hulson
879,43576,3,TEG,SAP,20,,Joe Hulson
880,43576,3,HHN,SAP,-20,,Joe Hulson
881,43576,3,SAP,MIA,0,,Joe Hulson
882,43576,9,SAP,HAJ,-30,,Joe Hulson
883,43576,1,MIA,TEG,60,,Joe Hulson
884,43576,8,FLL,HHN,-40,,Joe Hulson
885,43576,5,HHN,HAJ,40,,Joe Hulson
886,43576,2,HAJ,TEG,-10,,Joe Hulson
887,43576,3,SAP,FLL,70,,Joe Hulson
888,43576,9,SAP,HHN,-10,,Joe Hulson
889,43576,7,SAP,SAP,20,,Joe Hulson
890,43576,3,MIA,SAP,-70,,Joe Hulson
891,43576,5,FLL,SAP,-70,,Joe Hulson
892,43576,7,HAJ,HAJ,-10,,Joe Hulson
893,43576,1,FLL,FLL,-30,,Joe Hulson
894,43576,4,TEG,TEG,-60,,Joe Hulson
895,43576,10,HHN,HHN,60,,Joe Hulson
896,43576,9,SAP,SAP,-30,,Joe Hulson
897,43576,3,MIA,MIA,50,,Joe Hulson
898,43576,5,MIA,SAP,0,,Joe Hulson
899,43576,4,FLL,HHN,-30,,Joe Hulson
900,43576,1,HHN,SAP,80,,Joe Hulson
901,43576,8,HAJ,SAP,50,,Joe Hulson
902,43576,10,SAP,SAP,0,,Joe Hulson
903,43576,9,FLL,FLL,10,,Joe Hulson
904,43576,1,MIA,HAJ,0,,Joe Hulson
905,43576,2,FLL,SAP,-80,,Joe Hulson
906,43576,5,SAP,FLL,20,,Joe Hulson
907,43576,4,HHN,HAJ,40,,Joe Hulson
908,43576,2,HAJ,FLL,-10,,Joe Hulson
909,43576,6,TEG,SAP,50,,Joe Hulson
910,43576,8,FLL,FLL,-70,,Joe Hulson
911,43576,8,HAJ,HAJ,80,,Joe Hulson
912,43576,9,SAP,SAP,70,,Joe Hulson
913,43576,1,SAP,MIA,10,,Joe Hulson
914,43576,1,SAP,TEG,-30,,Joe Hulson
915,43576,10,MIA,MIA,-10,,Joe Hulson
916,43576,2,SAP,FLL,0,,Joe Hulson
917,43576,6,MIA,HAJ,30,,Joe Hulson
918,43576,4,FLL,SAP,-50,,Joe Hulson
919,43576,10,HAJ,SAP,30,,Joe Hulson
920,43576,8,FLL,SAP,40,,Joe Hulson
921,43576,10,HAJ,MIA,60,,Joe Hulson
922,43576,9,SAP,TEG,-50,,Joe Hulson
923,43576,5,SAP,FLL,0,,Joe Hulson
924,43577,10,HAJ,SAP,0,,Miriam Willson
925,43577,5,MIA,HAJ,10,,Miriam Willson
926,43577,5,SAP,MIA,-30,,Miriam Willson
927,43577,5,SAP,SAP,0,,Miriam Willson
928,43577,6,HHN,SAP,-10,,Miriam Willson
929,43577,2,TEG,SAP,10,,Miriam Willson
930,43577,2,HAJ,HHN,20,,Miriam Willson
931,43577,9,FLL,SAP,0,,Miriam Willson
932,43577,10,MIA,HAJ,-20,,Miriam Willson
933,43577,5,SAP,HHN,0,,Miriam Willson
934,43577,3,MIA,SAP,50,,Miriam Willson
935,43577,4,HAJ,HAJ,-40,,Miriam Willson
936,43577,9,SAP,SAP,40,,Miriam Willson
937,43577,7,MIA,SAP,-30,,Miriam Willson
938,43577,4,SAP,MIA,-40,,Miriam Willson
939,43577,3,MIA,TEG,-10,,Miriam Willson
940,43577,10,TEG,FLL,-20,,Miriam Willson
941,43577,3,HHN,HAJ,10,,Miriam Willson
942,43577,6,SAP,SAP,-10,,Miriam Willson
943,43577,6,FLL,SAP,-30,,Miriam Willson
944,43577,3,MIA,SAP,10,,Miriam Willson
945,43577,5,HAJ,HHN,30,,Miriam Willson
946,43577,4,SAP,FLL,40,,Miriam Willson
947,43577,2,FLL,SAP,50,,Miriam Willson
948,43577,3,FLL,HAJ,50,,Miriam Willson
949,43577,9,MIA,HAJ,-30,,Miriam Willson
950,43577,3,TEG,SAP,-60,,Miriam Willson
951,43577,1,SAP,TEG,-30,,Miriam Willson
952,43577,5,FLL,SAP,80,,Miriam Willson
953,43577,10,SAP,FLL,-50,,Miriam Willson
954,43577,2,MIA,SAP,30,,Miriam Willson
955,43577,7,SAP,SAP,30,,Miriam Willson
956,43577,1,FLL,SAP,0,,Miriam Willson
957,43577,1,SAP,HAJ,40,,Miriam Willson
958,43577,9,SAP,MIA,-20,,Miriam Willson
959,43577,3,HAJ,HHN,10,,Miriam Willson
960,43577,4,MIA,HHN,-60,,Miriam Willson
961,43577,3,HHN,FLL,-10,,Miriam Willson
962,43577,5,FLL,SAP,0,,Miriam Willson
963,43578,5,HHN,HAJ,-10,,Marie Malful
964,43578,9,FLL,MIA,40,,Marie Malful
965,43578,3,SAP,FLL,0,,Marie Malful
966,43578,3,MIA,MIA,0,,Marie Malful
967,43578,1,SAP,SAP,-50,,Marie Malful
968,43578,7,HAJ,MIA,-60,,Marie Malful
969,43578,6,HHN,SAP,10,,Marie Malful
970,43578,4,SAP,TEG,0,,Marie Malful
971,43578,3,FLL,MIA,-30,,Marie Malful
972,43578,1,HAJ,SAP,10,,Marie Malful
973,43578,4,FLL,SAP,10,,Marie Malful
974,43578,8,MIA,HHN,20,,Marie Malful
975,43578,2,TEG,SAP,0,,Marie Malful
976,43578,6,FLL,MIA,0,,Marie Malful
977,43578,3,HAJ,FLL,0,,Marie Malful
978,43578,4,FLL,HAJ,0,,Marie Malful
979,43578,6,HAJ,TEG,0,,Marie Malful
980,43578,9,FLL,HHN,-50,,Marie Malful
981,43578,10,MIA,SAP,60,,Marie Malful
982,43578,10,TEG,MIA,70,,Marie Malful
983,43578,5,FLL,HAJ,0,,Marie Malful
984,43578,9,MIA,SAP,40,,Marie Malful
985,43578,1,MIA,TEG,-90,,Marie Malful
986,43578,1,TEG,SAP,-10,,Marie Malful
987,43578,8,SAP,MIA,-40,,Marie Malful
988,43578,2,FLL,HHN,-50,,Marie Malful
989,43578,9,HAJ,MIA,70,,Marie Malful
990,43578,4,MIA,HAJ,30,,Marie Malful
991,43578,4,SAP,HAJ,-40,,Marie Malful
992,43578,3,SAP,SAP,30,,Marie Malful
993,43578,4,FLL,HAJ,-10,,Marie Malful
994,43578,10,SAP,HAJ,-30,,Marie Malful
995,43578,3,SAP,MIA,-60,,Marie Malful
996,43578,9,HAJ,HHN,-20,,Marie Malful
997,43578,7,MIA,FLL,70,,Marie Malful
998,43578,9,HHN,SAP,0,,Marie Malful
999,43578,7,FLL,SAP,-40,,Marie Malful
1000,43578,9,SAP,TEG,-20,,Marie Malful
1001,43578,6,TEG,TEG,-10,,Marie Malful
1002,43578,1,SAP,FLL,0,,Marie Malful
1003,43578,4,SAP,SAP,10,,Marie Malful
1004,43578,1,MIA,MIA,70,,Marie Malful
1005,43578,3,MIA,TEG,-20,,Marie Malful
1006,43578,7,HHN,FLL,-80,,Marie Malful
1007,43578,4,HAJ,HAJ,10,,Marie Malful
1008,43578,1,TEG,FLL,0,,Marie Malful
1009,43578,4,MIA,SAP,70,,Marie Malful
1010,43578,3,FLL,MIA,-40,,Marie Malful
1011,43578,9,HAJ,TEG,10,,Marie Malful
1012,43578,9,HHN,SAP,20,,Marie Malful
1013,43578,10,SAP,HHN,20,,Marie Malful
1014,43578,5,FLL,HAJ,-60,,Marie Malful
1015,43578,10,HHN,TEG,-20,,Marie Malful
1016,43578,1,SAP,HHN,20,,Marie Malful
1017,43578,4,HHN,SAP,-40,,Marie Malful
1018,43578,7,HAJ,SAP,20,,Marie Malful
1019,43578,1,TEG,MIA,-10,,Marie Malful
1020,43578,6,MIA,FLL,10,,Marie Malful
1021,43578,4,SAP,MIA,-40,,Marie Malful
1022,43578,10,MIA,TEG,-20,,Marie Malful
1023,43578,1,HHN,FLL,0,,Marie Malful
1024,43578,6,MIA,HHN,70,,Marie Malful
1025,43578,4,SAP,SAP,-40,,Marie Malful
1026,43578,9,TEG,SAP,-80,,Marie Malful
1027,43578,3,TEG,SAP,90,,Marie Malful
1028,43578,6,HHN,HHN,-20,,Marie Malful
1029,43578,9,HAJ,SAP,-50,,Marie Malful
1030,43578,3,SAP,SAP,-50,,Marie Malful
1031,43578,10,MIA,SAP,0,,Marie Malful
1032,43578,8,TEG,SAP,-20,,Marie Malful
1033,43578,9,SAP,MIA,40,,Marie Malful
1034,43578,9,HHN,SAP,10,,Marie Malful
1035,43578,5,MIA,FLL,50,,Marie Malful
1036,43578,4,TEG,SAP,60,,Marie Malful
1037,43578,9,FLL,MIA,30,,Marie Malful
1038,43578,8,FLL,HAJ,-30,,Marie Malful
1039,43578,10,SAP,TEG,20,,Marie Malful
1040,43578,1,HAJ,HHN,-30,,Marie Malful
1041,43578,1,SAP,MIA,10,,Marie Malful
1042,43578,2,SAP,SAP,-10,,Marie Malful
1043,43578,10,SAP,SAP,30,,Marie Malful
1044,43578,7,FLL,SAP,-10,,Marie Malful
1045,43578,7,HAJ,MIA,0,,Marie Malful
1046,43578,6,TEG,TEG,-30,,Marie Malful
1047,43578,8,SAP,TEG,-10,,Marie Malful
